Sun Jun 14 03:46:30 PDT 2015,sun.util.calendar.ZoneInfo[id="America/Los_Angeles",offset=-28800000,dstSavings=3600000,useDaylight=true,transitions=185,lastRule=java.util.SimpleTimeZone[id=America/Los_Angeles,offset=-28800000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]]
Score,Message Content
0.0,"""RT @peganobalaio: Amanda BBK (@amandabbk) começa a despertar, depois de uma noite em orgias, regadas a álcool e drogas, para aliviar uma do…"""
64.47644861471316,"""RT @_misslucid: why are ppl so annoying"""
16.881351476672847,"""#TeamFollowBack Bus crashes through shop window http://t.co/TQJqNrDp36 #AutoFollowback"""
0.0,"""RT @aiiba_12: #rtした人にカメラロールぶしゃぁぁぁぁぁってやってピッて止めた画像を送りつける 《 @sz_nanikinlove 》 http://t.co/2ZgA0bZBYo"""
63.043900666232204,"""RT @1DAsiaCrew: Harry with Sara Sampaio in New York City (June 11th) #1-2 http://t.co/5lsr62EXb7"""
0.0,"""レミリアと偽物語のギシアンとかきめぇ"""
0.0,"""RT @coffret_xoxo: 오백 《잉글랜드드림》 소장본 사이트 열었습니당. http://t.co/EhUAzCVM54 6월17일 10시부터 선입금 시작이에요. 전문은 http://t.co/PlhekBAXt4 에서 보실 수 있습니다. 리트윗해주시면…"""
2.0030814800425136,"""RT @DIYcookery: So making these!! 😋🙌 http://t.co/s0hKPqe84H"""
0.0,"""@takuya24ldh 明日とかできませんか？"""
0.0,"""RT @e7sas2016sahr: التسامح هو أكبر مراتب القوة .. وحب الانتقام هو أول مظاهر الضعف"""
0.0,"""RT @HorrificPics: Nope. http://t.co/hAIIJxWpck"""
0.0,"""RT @zaynmalik: Chaka Khan ... 🙌"""
0.0,"""映画化で超話題!!「新宿スワン」が無料で読めるんだって(σ・∀・)σ https://t.co/nVU9Xt4dHy"""
0.0,"""RT @gearyandjones: エッ！？ 👀 http://t.co/JgfkwzdpDa"""
0.0,"""【拡散】自作自演を繰り返す @kenziburu は、日本人を貶める為に日本人に成り済まして異常な言動を繰り返している朝鮮蛆虫だと言い切れる。何故なら、日本人はいきなり殺害予告をするような礼儀知らずな種族ではないからだ。"""
0.0,"""RT @SU13nn: พี่หมีหวัดดี 🙏🏻 http://t.co/pqSbTxN14Y"""
0.0,"""RT @cuttolipta: คนเรามักรู้ว่าจะแก้ไขปัญหามันอย่างไร แต่เราต้องการแรงบันดาลใจอะไรสักอย่างถีบให้เราเริ่ม"""
0.0,"""RT @hanona3232: لا تكذِب بـِ الحُب ، فَ المشَاعر ٱلمُهَا يطُول..!"""
0.0,"""ひとみと１日中遊んだ～😆😆 初めてぽんぽこ行った！ひとみやらかしたけど美味しく出来たし楽しかった✌ ぽんぽこぽーん http://t.co/MwyV4Uur7U"""
41.021077550252016,"""RT @FCEMAFeminines: But de Jessica #Arnault #AllezArlac"""
0.0,"""RT @PrincesseFennec: En France vous vous entretuez presque pour représenter vos origines et une fois  au bled vous faites grv les stars psq…"""
0.0,"""" خير الأمور ما كان منها ضاحيا بينا، وإن كنت في أمرين أنت منهما في شك فخذ بالذي أوثق " مالك بن أنس  http://t.co/ZWXcNP8lXh"""
0.0,"""Estar a na de perder la mano durmiendo.. Muy bien oye 👍"""
0.0,"""RT @Grown1DARG: Harry bailando con la muñeca inflable 😂 https://t.co/p2BailvdBv"""
0.8659926408152901,"""I'm earning #mPOINTS in Trailer Addict (Android). http://t.co/mz5UHIwGQt"""
1.5164772429825788,"""RT @GranHoroscopo: #SAGITARIO: ¿Puedes ser malo? Si, en el momento, tramas y puedes golpear e insultar pero luego te olvidas. O lo intentas…"""
0.0,"""이영싫 3년 후에도 본진이면 좋겠다 그 전에 연재는 끝나겠지마안"""
0.0,"""あっニコバーなうです"""
0.0,"""誰か…私に宿題させて｡ﾟ(ﾟ´Д`ﾟ)ﾟ｡ 力を貸して…｡ﾟ(ﾟ´Д`ﾟ)ﾟ｡ 私だけじゃ宿題無理だよぉぉぉおおお"""
0.0,"""あー、もふもふしい！！"""
7.851685648173192,"""Morning. Im going to sleep"""
0.0,"""Oddio povero Michael  #GETWELLSOONMICHAEL"""
0.0,"""@youareanidiot7 ※このような返信には対応していません"""
0.0,"""ياخي بعض السيقان شعرها اطول من شعر ابو جهل  #حملة_صوّر_سيقانك"""
0.0,"""私の周りは可愛い男子が多いようでとてもうれしいです。 みんな後輩ですけどね。"""
0.0,"""RT @1986426_FKJ: เมื่อแม่เปลี่ยนไลน์ใหม่... #พ่อกูเป็นคนตลก #แม่กูเป็นคนตลก http://t.co/WiC6xVj50p"""
0.0,"""คิดถึงจัง เธอหายไปทั้งวันเราโครตหงอยเลย :("""
0.0,"""@NrlAthrh hahahaha.....rumah kau kat mana?"""
69.09650373881709,"""RT @niteshlakhara26: Asaram Bapuji –'Hindus should be moralistic and united else others will exploit us!' Be a part of #4thHinduAdhiveshan"""
0.0,"""寝過ぎて頭痛いwwww てか明日給料日やん\( *°ω°* )/ 1ヶ月間頑張ったご褒美だ！✨         ﾔﾎﾎｰｲﾔﾎﾎｰｲﾔﾎﾎｰｲ  　　ヽ(＾∇＾)ﾉ　♪ 　♬　 (　 へ ) 　　　　く        ♪"""
0.0,"""RT @scorpio0o0_22: الميلانيستا مع حماس الميركاتو الحالي صاروا كلهم مترجمين"""
0.0,"""Lit batting cage adventures"""
83.49556934276819,"""Local vocal😬"""
0.0,"""@Revo_tttA wwwwww"""
14.604369127791559,"""RT @iran_policy: Together, let’s create complete freedom of expression & media! http://t.co/MqkwhFlUcR #HumanRights #IranFreedom #NCRI #Ira…"""
16.916281899807256,"""WALDORF HYSTERIA  Several hurt after guest's gun discharges at hotel:"""
1.0846203461990085,"""RT @OnMaApplaudit: Ma prof d'anglais m'a dit "ton carnet!" J'ai rép "in english plz"  On m'a applaudit j'ai eu mon bac mention "t'es chiant…"""
0.0,"""@AAA_3649  了解です😊💕 ぽよって呼んでください！"""
0.0,"""ﾃｯﾃｯﾃｰﾝ!!"""
0.0,"""والله ما انا صاحبة الاعتراف  https://t.co/6d6G5T5b2C"""
34.4462361152249,"""Hbd mbahe kenny 🎉🎁 (with Kenny and Reno at Mr.K Stay Up! Stay Cool!) — https://t.co/QP48JiwmsG"""
0.0,"""RT @AlwaysKristars_: Lagi apa kakak? https://t.co/4cWCrvJSvZ"""
4.612825825062559,"""Police unit removes foreign criminals http://t.co/yV2mPH1GvE"""
0.0,"""RT @qs_aw: لا يكتمل جمال حسابي ..  الا بمتابعتكم .. ف هنيئاً لي بكم . http://t.co/iEcuORvnNe"""
0.0,"""顕現した時から被ってるから多分専用の布だとは思ってる"""
0.0,"""@so_a_oh 헉 저야말로 올라오는 트윗중에 불편한게 있으시다면 언제든 편하게 블언블해주세요8//8! 그리고 ㅈ..조금 보이지만ㅠㅜㅠ 유리 코스.. 너무 머시써요..ㅠㅜㅠ 잘부탁드려요!!!"""
5.3417372939283965,"""RT @poojainsa786: Kidney Donation 👉 Guru ji motivates people to donate kidney to needy people undr a fully lawful progress #MSGDoing111Welf…"""
0.0,"""Jangan Berikan Alasan ini Saat Memutuskan Pacar http://t.co/c4bUY33jJZ http://t.co/v5wuj8K3x7"""
2.06187963303372,"""エコパ、初めてスタジアム周辺お散歩。田舎にある国立競技場って感じ。この自然に囲まれた環境は都会では味わえない特別な開放感がある！オープニング映像もここで撮るのかな。広い施設がいっぱいあるしね！ #toujin2015 #momoclo http://t.co/j03PSMmwT7"""
0.0,"""Buen día. Instituciones  del gobierno que abandonan a la gente: Misión Negra Hipócrita.Hospital Bellard Guatire http://t.co/RQ9Lotg2SC"""
0.0,"""@318_takuto ばかやろう笑笑"""
0.0,"""RT @Viccent22: Sesabar-sabarnya orang sabar, pasti pernah mencapai titik jenuh pada akhirnya jika kesabaran itu slalu di sia-siakan. :)"""

